path,name,code,sub-code,original-price,price,sale-price,options,headline,caption,abstract,explanation,additional1,additional2,additional3,relevant-links,ship-weight,taxable,release-date,temporary-point-term,point-code,meta-desc,template,sale-period-start,sale-period-end,sale-limit,sp-code,brand-code,yahoo-product-code,product-code,jan,isbn,delivery,astk-code,condition,product-category,spec1,spec2,spec3,spec4,spec5,spec6,spec7,spec8,spec9,spec10,display,sort,sp-additional
"赤ワイン
フランス
フランス:プロヴァンス地方","2011 レ・ボー・ド・プロヴァンス・キュヴェ・アメジスト / ドメーヌ・オヴェット",6852,,6500,6500,,,,,,"国: France
地方: Provence
ブドウ品種: サンソー60%+カリニャン30%+グルナッシュ10%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:プロヴァンス地方","2009 レ・ボー・ド・プロヴァンス・キュヴェ・コルナリーヌ / ドメーヌ・オヴェット",6855,,5500,5500,,,,,,"国: France
地方: Provence
ブドウ品種: カベルネ・ソーヴィニヨン20%+シラー30%+グルナッシュ50%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
赤ワイン,"2008 D.O.C.シチリア・ファーロ / パラーリ",6856,,10000,10000,,,,,,"国: Italy
地方: Sicilia
ブドウ品種: ネレッロ･マスカレーゼ50%+ネレッロ･カプッチョ30%+カラブレーゼ（ネロ・ダーヴォラ）+ノチェーラ+アチターナ+ガラテーナ
インポーター: WINE WAVE INC.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2013 ショレイ・レ・ボーヌ / ドメーヌ・ラペ・ペール・エ・フィス",6859,,4800,4800,,,,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
南アフリカ","2013 W.O. ・スワートランド・ファミリー・レッド / A.A.バーデンホースト",6865,,4800,4800,,,,,,"国: South Africa
地方: Western Cape
ブドウ品種: シラーズ+サンソー+ティンタ・バロッカ+グルナッシュ+ムールヴェードル
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"その他のワイン
南アフリカ","N.V. カペリティフ No.3 / A.A.バーデンホースト",6866,,4000,4000,,,,,,"国: South Africa
地方: Western Cape
ブドウ品種: --------
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,,,,,,,,,,,,1,99,
"白ワイン
南アフリカ","2014 W.O. ・ボタラリー・シャルドネ・バレル・セレクション / ステルハイス・ワインズ",6871,,3800,3800,,,ステレンボッシュのトップ生産者,,,"国: South Africa
地方: Western Cape
ブドウ品種: シャルドネ100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
南アフリカ","2014 W.O. ・アッパー・ヘメル・エン・アーデ・ヴァレー・ルーサンヌ / エレメンタル・ボブ",6875,,4200,4200,,,クリエイティブ&ナチュラル,,,"国: South Africa
地方: Western Cape
ブドウ品種: ルーサンヌ100％
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
白ワイン,"2011 D.O.C.エトナ・ビアンコ・アップダーラ / テヌータ・ディ・フェッシナ",6878,,5800,5800,,,エトナの新星！ガヤの栽培責任者を務めたフェデリーコ・クルタス,,,"国: Italy
地方: Sicilia
ブドウ品種: カリカンテ100％
インポーター: Kyouwa-Kouzai
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ローヌ河流域","2012 リラック・ラ・レイヌ・デ・ボワ / ドメーヌ・ド・ラ・モルドレ",6886,,4340,4340,,,"コート・デュ・ローヌ南部のスーパースター ☆☆☆(B&D)",,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: グルナッシュ80％+ムールヴェドル10％+シラー5％+クノワーズ2.5％+ヴァカレース5％
インポーター: BERRY BROS & RUDD
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:南西地方","2011 ジュランソン・セック・ヴィタージュ・ヴィエイ・ド・ラペイル / ドメーヌ・クロ・ラペイル",6890,,3900,3900,,,,,,"国: France
地方: Sud-Ouest
ブドウ品種: グロマンサン60％＋プティマンサン＋クルビュ10％
インポーター: VIN CROSS
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:コルシカ島","2014 コルス・サルテーヌ・リオン・ド・ロカピーナ・ルージュ / ドメーヌ・ペロ・ロンゴ",6893,,4500,4500,,,"地中海の偉大なドメーヌTop100に選出 ☆(B&D)",,,"国: France
地方: Corse
ブドウ品種: スキアカレロ80％+ニエッルキオ（サンジョヴェーゼ）20％
インポーター: VIN CROSS
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
南アフリカ","2014 W.O. ・ウェスタン・ケープ・ロッキング・ホース・ケープ・ホワイト / ソーン・ドーターズ",6900,,4500,4500,,,南アフリカ超新星のブティック・ワイナリー,,,"国: South Africa
地方: Western Cape
ブドウ品種: シュナン・ブラン37%+ルーサンヌ28%+セミヨン・ブラン+セミヨン・グリ22%+シャルドネ13%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"スパークリング
フランス
フランス:ラングドック地方","N.V. クレマン・ド・リムー・クロズリー・デ・リ　 / シャトー・ダントニャック",6919,,2600,2600,,,"""ブルゴーニュ・クオリティ"" ラングドック☆(B&D)",,,"国: France
地方: Languedoc
ブドウ品種: シャルドネ60％＋シュナン・ブラン30％＋モーザック5％＋ピノ・ノワール5％
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:アルザス地方","2014 ピノ・ブラン・レゼルヴ / ドメーヌ・ヴァインバック",6962,,3900,3900,,,,,,"国: France
地方: Alsace
ブドウ品種: ピノ・ブラン100%
インポーター: FWINES
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ローヌ河流域","2013 シャトーヌフ・デュ・パプ・キュヴェ・グルナッシュ・ド・ピエール / ドメーヌ・マリー・エ・フランソワ・ジロー",6967,,15000,15000,,,"シャトーヌフの伝統とモダンの融合 ☆☆☆(B&D)",,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: グルナッシュ100%
インポーター: VIN CROSS
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ローヌ河流域","2013 シャトーヌフ・デュ・パプ / ドメーヌ・マリー・エ・フランソワ・ジロー",6968,,7500,7500,,,"シャトーヌフの伝統とモダンの融合 ☆☆☆(B&D)",,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: グルナッシュ60%+シラー35%+ムールヴェードル5%
インポーター: VIN CROSS
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:プロヴァンス地方","2004 パレット・ルージュ / シャトー・シモーヌ",6981,,7400,7400,,,,,,"国: France
地方: Provence
ブドウ品種: グルナッシュ45%+ムールヴェードル30%+サンソー5%+その他20%
インポーター: LUC Corporation
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:プロヴァンス地方","2005 パレット・ルージュ / シャトー・シモーヌ",6982,,8400,8400,,,,,,"国: France
地方: Provence
ブドウ品種: グルナッシュ45%+ムールヴェードル30%+サンソー5%+その他20%
インポーター: LUC Corporation
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:プロヴァンス地方","2007 パレット・ルージュ / シャトー・シモーヌ",6983,,7200,7200,,,,,,"国: France
地方: Provence
ブドウ品種: グルナッシュ45%+ムールヴェードル30%+サンソー5%+その他20%
インポーター: LUC Corporation
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:プロヴァンス地方","2008 パレット・ルージュ / シャトー・シモーヌ",6984,,6500,6500,,,,,,"国: France
地方: Provence
ブドウ品種: グルナッシュ45%+ムールヴェードル30%+サンソー5%+その他20%
インポーター: LUC Corporation
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2013 ジュヴレ・シャンベルタン / ドメーヌ・トラペ・ペール・エ・フィス",7001,,10000,10000,,,,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2013 ジュヴレ・シャンベルタン・ヴィエイユ・ヴィーニュ / ブリューノ・デゾネイ・ビセイ",7005,,8000,8000,,,隠れた優良古典派ブルゴーニュ,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2013 ヴォーヌ・ロマネ・プルミエ・クリュ・レ・ボーモン / ブリューノ・デゾネイ・ビセイ",7006,,13500,13500,,,隠れた優良古典派ブルゴーニュ,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2013 ヴォルネイ・プルミエ・クリュ・シャンパン / ドメーヌ・ガニャール・ドラグランジュ",7009,,9400,9400,,,飲み飽きないクラシック・ブルゴーニュ,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2013 ポマール・プルミエ・クリュ・レ・リュジアン / ドメーヌ・フォンテーヌ・ガニャール",7014,,11500,11500,,,クラシック・ブルゴーニュの代表格,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2013 モルゴン・ヴィエイユ・ヴィーニュ / ドメーヌ・ギイ・ブルトン",7027,,4300,4300,,,ラピエールの元で学んだ自然派生産者,,,"国: France
地方: Bourgogne
ブドウ品種: ガメイ100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2013 ヴォルネイ・プルミエ・クリュ・クロ・デ・シェンヌ / ドメーヌ・フォンテーヌ・ガニャール",7028,,11000,11000,,,クラシック・ブルゴーニュの代表格,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2013 シャサーニュ・モンラッシェ・プルミエ・クリュ / ドメーヌ・ガニャール・ドラグランジュ",7029,,8200,8200,,,飲み飽きないクラシック・ブルゴーニュ,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ブルゴーニュ地方","2013 ピュリニー・モンラッシェ・プルミエ・クリュ・レ・フォラティエール / ドメーヌ・ジャン・マリー・ブーズロー",7035,,12000,12000,,,ギド・アシェット常連、10代続くブーズロー家,,,"国: France
地方: Bourgogne
ブドウ品種: シャルドネ100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2014 ブルゴーニュ・ピノ・ノワール / シャトー・ド・ラ・ヴェル",7039,,3000,3000,,,大統領晩餐会にも選ばれるムルソーの名門,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"その他のワイン
フランス
フランス:ブルゴーニュ地方","N.V. フィーヌ・ド・ブルゴーニュ / シャトー・ド・ラ・ヴェル",7045,,10000,10000,,,大統領晩餐会にも選ばれるムルソーの名門,,,"国: France
地方: Bourgogne
ブドウ品種: --------
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ボルドー地方","2012 シャトー・シャス・スプリーン / シャトー・シャス・スプリーン",7066,,5250,5250,,,"言わずと知れた格付け外ワイン ☆☆(B&D) ☆(RVF)",,,"国: France
地方: Bordeaux
ブドウ品種: カベルネ・ソーヴィニヨン45%+メルロー50%+プティ・ヴェルド5%
インポーター: FWINES
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ローヌ河流域","2003 ジゴンダス・ヴァルベル / シャトー・ド・サン・コム",7081,,8400,8400,,,"ジゴンダスのトップ生産者の一人 ☆☆☆(B&D)",,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: グルナッシュ90%+シラー10%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ローヌ河流域","1995 クローズ・エルミタージュ・キュヴェ・ジャン・エティエンヌ・ギベール / カーヴ・ド・タン・レルミタージュ",7124,,8500,8500,,,,,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: シラー100%
インポーター: TIRE-BOUCHON
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:サヴォワ地方","2013 ルーセット・ド・サヴォワ / ドメーヌ・ルイ・マニャン",7138,,6200,6200,,,"サヴォワ代表生産者の一人 ☆☆☆(B&D)",,,"国: France
地方: Savoie
ブドウ品種: アルテス 100%
インポーター: Yokohama KIMIJIMAYA
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:サヴォワ地方","2011 ヴァン・ド・サヴォワ・シニャン・ベルジュロン / ドメーヌ・ルイ・マニャン",7139,,4800,4800,,,"サヴォワ代表生産者の一人 ☆☆☆(B&D)",,,"国: France
地方: Savoie
ブドウ品種: ルーサンヌ100％
インポーター: Yokohama KIMIJIMAYA
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ローヌ河流域","2013 サン・ペレイ / ドメーヌ・オーギュスト・クラープ",7142,,5000,5000,,,ローヌ北部コルナスの人気を支える立役者,,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: マルサンヌ 100%
インポーター: Yokohama KIMIJIMAYA
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"ロゼワイン
フランス
フランス:ロワール河流域","2014 ヴァン・ド・フランス・ロゼ・ド・グロロー / シャトー・ド・ラ・ロッシュ",7145,,3200,3200,,,ユニークな発想から生まれるナチュラルワイン,,,"国: France
地方: Vall?e de la Loire
ブドウ品種: グロロー100%
インポーター: Yokohama KIMIJIMAYA
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1374,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ロワール河流域","2013 プイィ・フュメ・”シレックス” / ドメーヌ・ディディエ・ダグノー",7149,,17000,17000,,,,,,"国: France
地方: Vall?e de la Loire
ブドウ品種: ソーヴィニヨン・ブラン100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ロワール河流域","2013 プイィ・フュメ・”ピュル・サン” / ドメーヌ・ディディエ・ダグノー",7150,,12000,12000,,,,,,"国: France
地方: Vall?e de la Loire
ブドウ品種: ソーヴィニヨン・ブラン100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ロワール河流域","2013 ブラン・フュメ・ド・プイィ / ドメーヌ・ディディエ・ダグノー",7152,,10000,10000,,,,,,"国: France
地方: Vall?e de la Loire
ブドウ品種: ソーヴィニヨン・ブラン100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:南西地方","2012 ジュランソン・セック・キュヴェ・レ・ジャルダン・ド・バビロン / ドメーヌ・ディディエ・ダグノー",7153,,12000,12000,,,,,,"国: France
地方: Sud-Ouest
ブドウ品種: プティ・クルビュ+グロ・クルビュ+グロ・マンサン+ローゼ+カマラレ
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
